trade_id,check_id,check_name,severity,recorded_value,recalculated_value,difference,verdict,blocking,evidence,reviewer,reviewed_at,notes
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_factor"": null, ""adj_type"": ""qfq"", ""close"": 41.66, ""code"": ""300331.SZ"", ""date"": ""2026-01-13 00:00:00"", ""high"": 43.0, ""is_limit_down"": false, ""is_limit_up"": false, ""is_st"": false, ""is_suspended"": false, ""low"": 41.02, ""open"": 43.0, ""source"": ""tongdaxin_export"", ""volume"": 25667294}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""suspension and limit-up flags""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2026-01-13 00:00:00"", ""2026-01-14 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,SAME_DAY_STOP_TARGET_STOP_FIRST,Stop/target intraday priority,CRITICAL,"""stop_loss""","""not_triggered""",,PASS,True,"""post-entry daily bars""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,GAP_STOP_USES_EXECUTABLE_PRICE,Gap stop execution,CRITICAL,40.21,40.21,0.0,PASS,True,"""open price when opening below stop""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,D5_EXIT_BOUNDARY,D5 time-stop boundary,CRITICAL,2,5,-3.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,D10_EXIT_BOUNDARY,D10 max-holding boundary,CRITICAL,2,10,-8.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,-0.0648837209302325,-0.06488372093023254,4.163336342344337e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,-0.0668837209302325,-0.06688372093023254,4.163336342344337e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,-1.0,-1.0,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""False"", false]",true,,NOT_EVALUABLE_EXECUTION_REALISM,True,"""requires raw prices and adjustment factors""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: sampled bars are qfq-only; raw execution prices and complete adjustment factors are unavailable.
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,HISTORICAL_ST_STATUS,Historical ST status,BLOCKING_DATA,,,,NOT_EVALUABLE_MISSING_HISTORICAL_ST,True,"""provider history unavailable""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: source lacks reliable point-in-time historical ST status.
STOCK_RS_PULLBACK_v1:300331.SZ:2026-01-12:2026-01-13,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,,,,NOT_EVALUABLE_LIMIT_PRICE,True,"""requires historical board/ST/listing-stage rules""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: exact board/date/listing-stage/ST limit prices cannot be reconstructed from frozen inputs.
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""601668.SH""",true,,PASS,True,"""signal_date=2023-03-13 00:00:00""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2023-03-08 00:00:00"", ""2023-03-13 00:00:00"", ""2023-03-14 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""benchmark_ret20"": -0.03255164025224622, ""high_10d"": 5.21, ""ma20"": 4.685499999999999, ""ma60"": 4.5085, ""ret20"": 0.1480637813211847, ""vol_ma5"": 333252759.0}","{""benchmark_ret20"": -0.03255164025224622, ""high_10d"": 5.21, ""ma20"": 4.685499999999999, ""ma60"": 4.5085, ""ret20"": 0.1480637813211847, ""vol_ma5"": 333252759.0}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day open entry,CRITICAL,"[""2023-03-14"", 5.0]","[""2023-03-14 00:00:00"", 5.0]",,PASS,True,"""first stock bar after trigger""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_factor"": null, ""adj_type"": ""qfq"", ""close"": 4.92, ""code"": ""601668.SH"", ""date"": ""2023-03-14 00:00:00"", ""high"": 5.09, ""is_limit_down"": false, ""is_limit_up"": false, ""is_st"": false, ""is_suspended"": false, ""low"": 4.9, ""open"": 5.0, ""source"": ""tongdaxin_export"", ""volume"": 321729332}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""suspension and limit-up flags""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2023-03-14 00:00:00"", ""2023-03-15 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,SAME_DAY_STOP_TARGET_STOP_FIRST,Stop/target intraday priority,CRITICAL,"""stop_loss""","""not_triggered""",,PASS,True,"""post-entry daily bars""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,GAP_STOP_USES_EXECUTABLE_PRICE,Gap stop execution,CRITICAL,4.87,4.87,0.0,PASS,True,"""open price when opening below stop""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,D5_EXIT_BOUNDARY,D5 time-stop boundary,CRITICAL,2,5,-3.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,D10_EXIT_BOUNDARY,D10 max-holding boundary,CRITICAL,2,10,-8.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,-0.026,-0.026000000000000023,2.4286128663675305e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,-0.028,-0.028000000000000025,2.4286128663675305e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,-1.0,-1.0,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""False"", false]",true,,NOT_EVALUABLE_EXECUTION_REALISM,True,"""requires raw prices and adjustment factors""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: sampled bars are qfq-only; raw execution prices and complete adjustment factors are unavailable.
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,HISTORICAL_ST_STATUS,Historical ST status,BLOCKING_DATA,,,,NOT_EVALUABLE_MISSING_HISTORICAL_ST,True,"""provider history unavailable""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: source lacks reliable point-in-time historical ST status.
STOCK_RS_PULLBACK_v1:601668.SH:2023-03-13:2023-03-14,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,,,,NOT_EVALUABLE_LIMIT_PRICE,True,"""requires historical board/ST/listing-stage rules""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: exact board/date/listing-stage/ST limit prices cannot be reconstructed from frozen inputs.
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""002142.SZ""",true,,PASS,True,"""signal_date=2025-01-23 00:00:00""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2025-01-22 00:00:00"", ""2025-01-23 00:00:00"", ""2025-01-24 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""benchmark_ret20"": -0.045636448942827146, ""high_10d"": 24.18, ""ma20"": 22.842, ""ma60"": 22.772499999999997, ""ret20"": 0.06155218554861719, ""vol_ma5"": 18548902.6}","{""benchmark_ret20"": -0.045636448942827146, ""high_10d"": 24.18, ""ma20"": 22.842000000000002, ""ma60"": 22.7725, ""ret20"": 0.06155218554861719, ""vol_ma5"": 18548902.6}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day open entry,CRITICAL,"[""2025-01-24"", 23.7]","[""2025-01-24 00:00:00"", 23.7]",,PASS,True,"""first stock bar after trigger""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_factor"": null, ""adj_type"": ""qfq"", ""close"": 23.78, ""code"": ""002142.SZ"", ""date"": ""2025-01-24 00:00:00"", ""high"": 23.81, ""is_limit_down"": false, ""is_limit_up"": false, ""is_st"": false, ""is_suspended"": false, ""low"": 23.34, ""open"": 23.7, ""source"": ""tongdaxin_export"", ""volume"": 21216170}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""suspension and limit-up flags""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2025-01-24 00:00:00"", ""2025-02-06 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,SAME_DAY_STOP_TARGET_STOP_FIRST,Stop/target intraday priority,CRITICAL,"""stop_loss""","""not_triggered""",,PASS,True,"""post-entry daily bars""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,GAP_STOP_USES_EXECUTABLE_PRICE,Gap stop execution,CRITICAL,23.21,23.21,0.0,PASS,True,"""open price when opening below stop""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,D5_EXIT_BOUNDARY,D5 time-stop boundary,CRITICAL,4,5,-1.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,D10_EXIT_BOUNDARY,D10 max-holding boundary,CRITICAL,4,10,-6.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,-0.0206751054852319,-0.020675105485231993,9.367506770274756e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,-0.0226751054852319,-0.022675105485231994,9.367506770274756e-17,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,-1.0,-1.0,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""False"", false]",true,,NOT_EVALUABLE_EXECUTION_REALISM,True,"""requires raw prices and adjustment factors""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: sampled bars are qfq-only; raw execution prices and complete adjustment factors are unavailable.
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,HISTORICAL_ST_STATUS,Historical ST status,BLOCKING_DATA,,,,NOT_EVALUABLE_MISSING_HISTORICAL_ST,True,"""provider history unavailable""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: source lacks reliable point-in-time historical ST status.
STOCK_RS_PULLBACK_v1:002142.SZ:2025-01-23:2025-01-24,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,,,,NOT_EVALUABLE_LIMIT_PRICE,True,"""requires historical board/ST/listing-stage rules""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: exact board/date/listing-stage/ST limit prices cannot be reconstructed from frozen inputs.
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""000528.SZ""",true,,PASS,True,"""signal_date=2024-06-12 00:00:00""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2024-06-11 00:00:00"", ""2024-06-12 00:00:00"", ""2024-06-13 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""benchmark_ret20"": -0.030880080939555188, ""high_10d"": 11.05, ""ma20"": 9.914, ""ma60"": 9.208499999999999, ""ret20"": 0.06048780487804861, ""vol_ma5"": 58210058.0}","{""benchmark_ret20"": -0.030880080939555188, ""high_10d"": 11.05, ""ma20"": 9.914, ""ma60"": 9.208500000000003, ""ret20"": 0.06048780487804861, ""vol_ma5"": 58210058.0}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day open entry,CRITICAL,"[""2024-06-13"", 10.64]","[""2024-06-13 00:00:00"", 10.64]",,PASS,True,"""first stock bar after trigger""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_factor"": null, ""adj_type"": ""qfq"", ""close"": 10.6, ""code"": ""000528.SZ"", ""date"": ""2024-06-13 00:00:00"", ""high"": 10.89, ""is_limit_down"": false, ""is_limit_up"": false, ""is_st"": false, ""is_suspended"": false, ""low"": 10.47, ""open"": 10.64, ""source"": ""tongdaxin_export"", ""volume"": 36432434}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""suspension and limit-up flags""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2024-06-13 00:00:00"", ""2024-06-18 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,SAME_DAY_STOP_TARGET_STOP_FIRST,Stop/target intraday priority,CRITICAL,"""stop_loss""","""not_triggered""",,PASS,True,"""post-entry daily bars""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,GAP_STOP_USES_EXECUTABLE_PRICE,Gap stop execution,CRITICAL,10.13,10.13,0.0,PASS,True,"""open price when opening below stop""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,D5_EXIT_BOUNDARY,D5 time-stop boundary,CRITICAL,4,5,-1.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,D10_EXIT_BOUNDARY,D10 max-holding boundary,CRITICAL,4,10,-6.0,PASS,True,"""stop_loss""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,-0.0479323308270676,-0.047932330827067604,6.938893903907228e-18,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,-0.0499323308270676,-0.049932330827067606,6.938893903907228e-18,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,-1.0,-1.0,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""False"", false]",true,,NOT_EVALUABLE_EXECUTION_REALISM,True,"""requires raw prices and adjustment factors""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: sampled bars are qfq-only; raw execution prices and complete adjustment factors are unavailable.
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,HISTORICAL_ST_STATUS,Historical ST status,BLOCKING_DATA,,,,NOT_EVALUABLE_MISSING_HISTORICAL_ST,True,"""provider history unavailable""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: source lacks reliable point-in-time historical ST status.
STOCK_RS_PULLBACK_v1:000528.SZ:2024-06-12:2024-06-13,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,,,,NOT_EVALUABLE_LIMIT_PRICE,True,"""requires historical board/ST/listing-stage rules""",OpenCode (assistant),2026-07-17T10:13:39Z,Confirmed blocking data limitation: exact board/date/listing-stage/ST limit prices cannot be reconstructed from frozen inputs.
STOCK_RS_PULLBACK_v1:600216.SH:2016-02-16:2016-02-17,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""600216.SH""",true,,PASS,True,"""signal_date=2016-02-16 00:00:00""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:600216.SH:2016-02-16:2016-02-17,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2016-02-05 00:00:00"", ""2016-02-16 00:00:00"", ""2016-02-17 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:600216.SH:2016-02-16:2016-02-17,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""benchmark_ret20"": -0.05556160225891016, ""high_10d"": 9.9, ""ma20"": 8.734, ""ma60"": 8.286333333333333, ""ret20"": 0.25806451612903225, ""vol_ma5"": 31932430.2}","{""benchmark_ret20"": -0.05556160225891016, ""high_10d"": 9.9, ""ma20"": 8.734, ""ma60"": 8.286333333333333, ""ret20"": 0.25806451612903225, ""vol_ma5"": 31932430.2}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
STOCK_RS_PULLBACK_v1:600216.SH:2016-02-16:2016-02-17,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day open entry,CRITICAL,"[""2016-02-17"", 9.64]","[""2016-02-17 00:00:00"", 9.64]",,PASS,True,"""first stock bar after trigger""",OpenCode (assistant),2026-07-17T10:13:39Z,"Manual review confirmed check logic, source evidence, and applicable recorded/recalculated values."
