trade_id,check_id,check_name,severity,recorded_value,recalculated_value,difference,verdict,blocking,evidence,reviewer,reviewed_at,notes
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""002283.SZ""",true,,PASS,True,"""signal_date=2020-07-30 00:00:00""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2020-07-29 00:00:00"", ""2020-07-30 00:00:00"", ""2020-07-31 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""high_10d"": 6.51, ""ma20"": 4.923500000000001, ""ma60"": 3.942833333333333, ""ret20"": 0.7570621468926553, ""vol_ma5"": 63738300.0}","{""high_10d"": 6.51, ""ma20"": 4.9235, ""ma60"": 3.942833333333333, ""ret20"": 0.7570621468926553, ""vol_ma5"": 63738300.0}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day raw open entry,CRITICAL,"[""2020-07-31"", 6.93]","[""2020-07-31 00:00:00"", 6.93]",,PASS,True,"""first stock bar after trigger; raw open required""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_close"": 6.61, ""adj_factor"": 0.9999999999999991, ""adj_high"": 6.75, ""adj_low"": 5.95, ""adj_offset"": -0.8999999999999932, ""adj_open"": 6.03, ""adj_type"": ""qfq"", ""adjustment_fit_error"": 8.881784197001252e-16, ""adjustment_status"": ""KNOWN_AFFINE_TDX_QFQ_HFQ_VALIDATED"", ""board"": ""MAIN_SZ"", ""can_buy_at_open"": ""TRUE"", ""can_sell_at_close"": ""TRUE"", ""can_sell_at_open"": ""TRUE"", ""can_sell_intraday"": ""TRUE"", ""close"": 6.61, ""close_at_limit_down"": ""FALSE"", ""close_at_limit_up"": ""FALSE"", ""closing_auction_fill_status"": ""UNKNOWN"", ""code"": ""002283.SZ"", ""date"": ""2020-07-31 00:00:00"", ""hfq_close"": 30.93, ""hfq_fit_error"": 3.552713678800501e-15, ""hfq_high"": 31.49, ""hfq_low"": 28.29, ""hfq_open"": 28.61, ""high"": 6.75, ""historical_st_branch_status"": ""PASS_BRANCH_INVARIANT"", ""historical_st_status"": ""UNKNOWN"", ""is_suspended"": false, ""limit_down_price"": NaN, ""limit_rule_reason"": ""point-in-time ST status unavailable; execution state resolved only where both ST rule candidates agree"", ""limit_rule_status"": ""UNKNOWN_MISSING_HISTORICAL_ST"", ""limit_up_price"": NaN, ""listing_date"": ""2009-08-21 00:00:00"", ""listing_trading_day"": 2509.0, ""low"": 5.95, ""one_price_limit_down"": ""FALSE"", ""one_price_limit_up"": ""FALSE"", ""open"": 6.03, ""open_at_limit_down"": ""FALSE"", ""open_at_limit_up"": ""FALSE"", ""opening_auction_fill_status"": ""UNKNOWN"", ""raw_close"": 7.51, ""raw_high"": 7.65, ""raw_low"": 6.85, ""raw_open"": 6.93, ""raw_pre_close"": 7.12, ""scheduled_close_fill_status"": ""FILLED_AT_CLOSE"", ""volume"": 74567456.0}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""raw open, adjustment factor, trade status, and explicit open fillability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2020-07-31 00:00:00"", ""2020-08-13 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,EXIT_DATE_REASON_RECONSTRUCTION,Independent exit date and reason,CRITICAL,"[""2020-08-13 00:00:00"", ""max_holding_exit""]","[""2020-08-13 00:00:00"", ""max_holding_exit""]",,PASS,True,"""full post-entry replay with T+1 and sellability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,HOLDING_DAYS_RECONSTRUCTION,Holding days including deferred fills,CRITICAL,10,10,0.0,PASS,True,"""max_holding_exit""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,EXIT_PRICE_RECONSTRUCTION,Independent adjusted exit price,CRITICAL,6.2,6.2,0.0,PASS,True,"""full post-entry replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,0.028192371475953548,0.028192371475953548,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,0.026192371475953546,0.026192371475953546,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,0.33333333333333276,0.33333333333333276,0.0,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""True"", ""True"", ""True"", true]",true,,PASS,True,"""requires consistent raw and adjusted OHLC plus adjustment factors""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,HISTORICAL_ST_STATUS,Historical ST execution branch,BLOCKING_DATA,null,"{""branch_invariant_rows"": 10, ""known_rows"": 0, ""rows"": 11}",,NOT_EVALUABLE_MISSING_HISTORICAL_ST,False,"""ST/non-ST branches compared; non-execution-time differences remain non-blocking after complete trade replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,Confirmed blocking data limitation; no value imputed.
STOCK_RS_PULLBACK_v1:002283.SZ:2020-07-30:2020-07-31,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,null,"""UNKNOWN_MISSING_HISTORICAL_ST""",,NOT_EVALUABLE_LIMIT_PRICE,False,"""exact limits retained as check limitations; complete fail-closed trade replay determines materiality""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,Confirmed blocking data limitation; no value imputed.
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""002404.SZ""",true,,PASS,True,"""signal_date=2015-12-18 00:00:00""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2015-12-14 00:00:00"", ""2015-12-18 00:00:00"", ""2015-12-21 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""high_10d"": 9.65, ""ma20"": 8.327, ""ma60"": 6.698499999999999, ""ret20"": 0.173198482932996, ""vol_ma5"": 31323787.6}","{""high_10d"": 9.65, ""ma20"": 8.327, ""ma60"": 6.698499999999999, ""ret20"": 0.173198482932996, ""vol_ma5"": 31323787.6}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day raw open entry,CRITICAL,"[""2015-12-21"", 11.55]","[""2015-12-21 00:00:00"", 11.55]",,PASS,True,"""first stock bar after trigger; raw open required""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_close"": 9.12, ""adj_factor"": 1.000000000000004, ""adj_high"": 9.48, ""adj_low"": 9.0, ""adj_offset"": -2.380000000000047, ""adj_open"": 9.17, ""adj_type"": ""qfq"", ""adjustment_fit_error"": 0.0, ""adjustment_status"": ""KNOWN_AFFINE_TDX_QFQ_HFQ_VALIDATED"", ""board"": ""MAIN_SZ"", ""can_buy_at_open"": ""TRUE"", ""can_sell_at_close"": ""TRUE"", ""can_sell_at_open"": ""TRUE"", ""can_sell_intraday"": ""TRUE"", ""close"": 9.12, ""close_at_limit_down"": ""FALSE"", ""close_at_limit_up"": ""FALSE"", ""closing_auction_fill_status"": ""UNKNOWN"", ""code"": ""002404.SZ"", ""date"": ""2015-12-21 00:00:00"", ""hfq_close"": 46.99, ""hfq_fit_error"": 0.002372982665868051, ""hfq_high"": 48.39, ""hfq_low"": 46.52, ""hfq_open"": 47.18, ""high"": 9.48, ""historical_st_branch_status"": ""PASS_BRANCH_INVARIANT"", ""historical_st_status"": ""UNKNOWN"", ""is_suspended"": false, ""limit_down_price"": NaN, ""limit_rule_reason"": ""point-in-time ST status unavailable; execution state resolved only where both ST rule candidates agree"", ""limit_rule_status"": ""UNKNOWN_MISSING_HISTORICAL_ST"", ""limit_up_price"": NaN, ""listing_date"": ""2010-05-11 00:00:00"", ""listing_trading_day"": 1326.0, ""low"": 9.0, ""one_price_limit_down"": ""FALSE"", ""one_price_limit_up"": ""FALSE"", ""open"": 9.17, ""open_at_limit_down"": ""FALSE"", ""open_at_limit_up"": ""FALSE"", ""opening_auction_fill_status"": ""UNKNOWN"", ""raw_close"": 11.5, ""raw_high"": 11.86, ""raw_low"": 11.38, ""raw_open"": 11.55, ""raw_pre_close"": 11.66, ""scheduled_close_fill_status"": ""FILLED_AT_CLOSE"", ""volume"": 24765945.0}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""raw open, adjustment factor, trade status, and explicit open fillability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2015-12-21 00:00:00"", ""2015-12-25 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,EXIT_DATE_REASON_RECONSTRUCTION,Independent exit date and reason,CRITICAL,"[""2015-12-25 00:00:00"", ""time_stop_no_upside_progress""]","[""2015-12-25 00:00:00"", ""time_stop_no_upside_progress""]",,PASS,True,"""full post-entry replay with T+1 and sellability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,HOLDING_DAYS_RECONSTRUCTION,Holding days including deferred fills,CRITICAL,5,5,0.0,PASS,True,"""time_stop_no_upside_progress""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,EXIT_PRICE_RECONSTRUCTION,Independent adjusted exit price,CRITICAL,8.719999999999999,8.72,-1.7763568394002505e-15,PASS,True,"""full post-entry replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,-0.04907306434024006,-0.049073064340239836,-2.220446049250313e-16,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,-0.05107306434024006,-0.05107306434023984,-2.220446049250313e-16,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,-0.6923076923076936,-0.6923076923076908,-2.7755575615628914e-15,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""True"", ""True"", ""True"", true]",true,,PASS,True,"""requires consistent raw and adjusted OHLC plus adjustment factors""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,HISTORICAL_ST_STATUS,Historical ST execution branch,BLOCKING_DATA,null,"{""branch_invariant_rows"": 6, ""known_rows"": 0, ""rows"": 6}",,PASS_BRANCH_INVARIANT,False,"""ST/non-ST branches compared; non-execution-time differences remain non-blocking after complete trade replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002404.SZ:2015-12-18:2015-12-21,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,null,"{""branch_invariant_rows"": 6, ""known_rows"": 0}",,NOT_EVALUABLE_LIMIT_PRICE_BRANCH_INVARIANT,False,"""exact limits retained as check limitations; complete fail-closed trade replay determines materiality""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,Confirmed blocking data limitation; no value imputed.
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""002407.SZ""",true,,PASS,True,"""signal_date=2020-12-18 00:00:00""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2020-12-17 00:00:00"", ""2020-12-18 00:00:00"", ""2020-12-21 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""high_10d"": 11.15, ""ma20"": 10.2185, ""ma60"": 9.465499999999999, ""ret20"": 0.21029082774049224, ""vol_ma5"": 58957299.0}","{""high_10d"": 11.15, ""ma20"": 10.2185, ""ma60"": 9.465499999999999, ""ret20"": 0.21029082774049224, ""vol_ma5"": 58957299.0}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,ENTRY_IS_NEXT_TRADING_DAY_OPEN,Next trading-day raw open entry,CRITICAL,"[""2020-12-21"", 17.2]","[""2020-12-21 00:00:00"", 17.2]",,PASS,True,"""first stock bar after trigger; raw open required""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,ENTRY_DAY_EXECUTABLE,Entry-day execution status,CRITICAL,"{""adj_close"": 11.66, ""adj_factor"": 0.7136752136752129, ""adj_high"": 12.04, ""adj_low"": 10.7, ""adj_offset"": -1.4747863247863098, ""adj_open"": 10.8, ""adj_type"": ""qfq"", ""adjustment_fit_error"": 0.0031623931623929735, ""adjustment_status"": ""KNOWN_AFFINE_TDX_QFQ_HFQ_VALIDATED"", ""board"": ""MAIN_SZ"", ""can_buy_at_open"": ""TRUE"", ""can_sell_at_close"": ""TRUE"", ""can_sell_at_open"": ""TRUE"", ""can_sell_intraday"": ""TRUE"", ""close"": 11.66, ""close_at_limit_down"": ""FALSE"", ""close_at_limit_up"": ""FALSE"", ""closing_auction_fill_status"": ""UNKNOWN"", ""code"": ""002407.SZ"", ""date"": ""2020-12-21 00:00:00"", ""hfq_close"": 100.63, ""hfq_fit_error"": 0.0010414688192383892, ""hfq_high"": 103.44, ""hfq_low"": 93.66, ""hfq_open"": 94.39, ""high"": 12.04, ""historical_st_branch_status"": ""PASS_BRANCH_INVARIANT"", ""historical_st_status"": ""UNKNOWN"", ""is_suspended"": false, ""limit_down_price"": NaN, ""limit_rule_reason"": ""point-in-time ST status unavailable; execution state resolved only where both ST rule candidates agree"", ""limit_rule_status"": ""UNKNOWN_MISSING_HISTORICAL_ST"", ""limit_up_price"": NaN, ""listing_date"": ""2010-05-18 00:00:00"", ""listing_trading_day"": 2480.0, ""low"": 10.7, ""one_price_limit_down"": ""FALSE"", ""one_price_limit_up"": ""FALSE"", ""open"": 10.8, ""open_at_limit_down"": ""FALSE"", ""open_at_limit_up"": ""FALSE"", ""opening_auction_fill_status"": ""UNKNOWN"", ""raw_close"": 18.4, ""raw_high"": 18.94, ""raw_low"": 17.06, ""raw_open"": 17.2, ""raw_pre_close"": 17.23, ""scheduled_close_fill_status"": ""FILLED_AT_CLOSE"", ""volume"": 105463746.0}","{""executable"": true, ""expected_outcome"": ""valid trade requires executable entry""}",,PASS,True,"""raw open, adjustment factor, trade status, and explicit open fillability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,T1_NO_ENTRY_DAY_EXIT,A-share T+1,CRITICAL,"[""2020-12-21 00:00:00"", ""2020-12-22 00:00:00""]",true,,PASS,True,"""exit must follow entry date""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,EXIT_DATE_REASON_RECONSTRUCTION,Independent exit date and reason,CRITICAL,"[""2020-12-22 00:00:00"", ""target_2r""]","[""2020-12-22 00:00:00"", ""target_2r""]",,PASS,True,"""full post-entry replay with T+1 and sellability""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,HOLDING_DAYS_RECONSTRUCTION,Holding days including deferred fills,CRITICAL,2,2,0.0,PASS,True,"""target_2r""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,EXIT_PRICE_RECONSTRUCTION,Independent adjusted exit price,CRITICAL,12.520000000000005,12.520000000000003,1.7763568394002505e-15,PASS,True,"""full post-entry replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,GROSS_RETURN_RECALCULATION,Gross return,CRITICAL,0.15925925925925966,0.15925925925925943,2.220446049250313e-16,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,NET_RETURN_AND_COST_RECALCULATION,Net return and one cost deduction,CRITICAL,0.15725925925925965,0.15725925925925943,2.220446049250313e-16,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,R_MULTIPLE_RECALCULATION,R multiple,CRITICAL,2.000000000000002,2.0,2.220446049250313e-15,PASS,True,"""round_trip_cost=0.002""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,PRICE_ADJUSTMENT_CONSISTENCY,Adjustment series consistency,CRITICAL,"[""qfq""]","[""qfq""]",,PASS,True,"""signal/entry/exit adj_type""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,EXECUTION_REALISM,Raw execution-price realism,BLOCKING_DATA,"[""True"", ""True"", ""True"", true]",true,,PASS,True,"""requires consistent raw and adjusted OHLC plus adjustment factors""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,HISTORICAL_ST_STATUS,Historical ST execution branch,BLOCKING_DATA,null,"{""branch_invariant_rows"": 3, ""known_rows"": 0, ""rows"": 3}",,PASS_BRANCH_INVARIANT,False,"""ST/non-ST branches compared; non-execution-time differences remain non-blocking after complete trade replay""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002407.SZ:2020-12-18:2020-12-21,LIMIT_PRICE_VERIFICATION,Board/date-specific limit price,BLOCKING_DATA,null,"{""branch_invariant_rows"": 3, ""known_rows"": 0}",,NOT_EVALUABLE_LIMIT_PRICE_BRANCH_INVARIANT,False,"""exact limits retained as check limitations; complete fail-closed trade replay determines materiality""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,Confirmed blocking data limitation; no value imputed.
STOCK_RS_PULLBACK_v1:002444.SZ:2024-03-29:2024-04-01,UNIVERSE_TRADABLE_AT_SIGNAL,Signal-day universe,CRITICAL,"""002444.SZ""",true,,PASS,True,"""signal_date=2024-03-29 00:00:00""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002444.SZ:2024-03-29:2024-04-01,DATE_ORDER_VALID,Pullback/trigger/entry order,CRITICAL,"[""2024-03-26 00:00:00"", ""2024-03-29 00:00:00"", ""2024-04-01 00:00:00""]",true,,PASS,True,"""strictly increasing dates""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
STOCK_RS_PULLBACK_v1:002444.SZ:2024-03-29:2024-04-01,NO_LOOKAHEAD_IN_INDICATORS,Prefix-only indicator reconstruction,CRITICAL,"{""high_10d"": 24.49, ""ma20"": 21.916500000000003, ""ma60"": 20.555833333333332, ""ret20"": 0.1777996070726917, ""vol_ma5"": 16566411.2}","{""high_10d"": 24.49, ""ma20"": 21.916500000000003, ""ma60"": 20.555833333333332, ""ret20"": 0.1777996070726917, ""vol_ma5"": 16566411.2}",,PASS,True,"""prefix-only rolling recomputation""",OpenCode (assistant),2026-07-18T13:40:16.915473+00:00,"Reviewed against locked signal, frozen qfq layer, remediation raw/hfq layers, and independent reconstruction."
